	BGC	2-Hacid_dh	2-Hacid_dh_C	3HCDH	3HCDH_N	4HBT	Abhydrolase_1	Abhydrolase_3	Acetyltransf_1	ACPS	ACP_syn_III	ACP_syn_III_C	Acyl-CoA_dh_1	Acyl-CoA_dh_M	Acyl-CoA_dh_N	Acyl_transf_1	Acyl_transf_3	ADH_N	adh_short	ADH_zinc_N	Aldedh	Aldo_ket_red	Aminotran_1_2	Aminotran_3	Aminotran_5	Amino_oxidase	AMP-binding	APH	Apolipoprotein	Bac_luciferase	Bac_transf	CbiA	Condensation	Cupin_2	Cys_Met_Meta_PP	DAO	DegT_DnrJ_EryC1	dTDP_sugar_isom	ECH_1	Epimerase	Epimerase_2	Esterase	FabA	FAD_binding_2	FAD_binding_3	FAD_binding_4	Fe-ADH	Fer2	Fer2_BFD	Fer4	FMO-like	GFO_IDH_MocA	GFO_IDH_MocA_C	Glycos_transf_1	Glycos_transf_2	Glyco_transf_9	Glyoxalase	GMC_oxred_C	GMC_oxred_N	Hydrolase	Hydrolase_4	IucA_IucC	ketoacyl-synt	Ketoacyl-synt_C	KR	LCM	MDMPI_N	Methyltransf_11	Methyltransf_12	MgsA_C	NAD_binding_2	Nitroreductase	NMO	NTP_transferase	NUDIX	OB_aCoA_assoc	Oxidored_nitro	p450	Paired_CXXCH_1	PE	Pkinase	Polyketide_cyc2	Polysacc_synt	Polysacc_synt_2	Poly_export	PP-binding	Pyr_redox	Pyr_redox_2	Radical_SAM	Rieske	Thioesterase	Thiolase_C	Thiolase_N	TPP_enzyme_C	UDPG_MGDP_dh	UDPG_MGDP_dh_C	UDPG_MGDP_dh_N	WD40	Wzy_C	Wzz
59	BGC0000062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	BGC0000063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	BGC0000064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	BGC0000065	0	0	1	1	0	0	1	0	0	0	1	1	1	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
63	BGC0000066	0	0	1	1	0	0	0	0	0	0	0	1	1	1	7	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7	7	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	BGC0000067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	BGC0000068	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	BGC0000069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	6	0	0	1	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0
67	BGC0000070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	BGC0000072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0
69	BGC0000073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19	18	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0
70	BGC0000074	0	0	1	1	0	0	0	0	0	0	0	1	1	1	7	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7	7	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	BGC0000075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	8	8	7	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0
72	BGC0000076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0
73	BGC0000077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0
74	BGC0000078	0	0	1	1	0	1	0	0	0	0	0	1	1	1	10	0	0	1	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	10	10	0	0	2	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	0	1	1	1	0	0	0
75	BGC0000079	0	0	2	2	0	0	0	0	0	0	0	1	1	1	10	0	3	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0
76	BGC0000080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	8	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	1	0	0	0	0	0	0	0	0	0
77	BGC0000081	0	0	1	1	0	2	0	0	0	0	0	5	3	4	2	0	0	1	0	0	0	2	0	0	0	6	0	0	2	0	0	2	0	0	0	1	1	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	6	5	2	0	1	2	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	1	0	1	1	1	0	0	0	0	0	0	0
78	BGC0000082	0	0	0	0	0	0	0	0	0	1	1	1	1	1	12	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	12	11	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0
79	BGC0000083	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	6	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0	0	0	0	0
80	BGC0000084	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	4	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0
81	BGC0000085	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	6	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0
82	BGC0000086	0	0	2	2	0	0	0	0	0	0	1	0	0	0	12	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0
83	BGC0000087	0	0	2	2	0	0	0	0	0	0	2	0	0	0	12	0	5	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0
84	BGC0000088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	BGC0000090	0	0	1	1	0	0	0	0	0	0	0	1	1	1	7	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	7	7	8	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	BGC0000091	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0
87	BGC0000092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0
88	BGC0000093	0	0	0	0	0	1	0	1	0	0	0	1	1	1	16	0	2	4	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	14	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	1	0	0	2	0	0	2	0	0	0	0	0	0
89	BGC0000094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0
90	BGC0000096	0	0	1	1	0	0	0	0	0	0	0	1	1	1	8	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	7	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0
91	BGC0000097	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	2	0	0	0	0	0	0	0	0	0
92	BGC0000098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	BGC0000099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	BGC0000100	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	12	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0
95	BGC0000101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	BGC0000102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	8	0	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0
97	BGC0000103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98	BGC0000104	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	BGC0000105	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	15	15	13	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100	BGC0000106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	13	13	12	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0
101	BGC0000107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
102	BGC0000108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	13	13	12	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0
103	BGC0000109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	12	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0
104	BGC0000110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0
105	BGC0000111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0
106	BGC0000112	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	2	2	2	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	BGC0000113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0
108	BGC0000114	0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	14	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	BGC0000115	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19	18	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0
110	BGC0000116	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	19	18	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0
111	BGC0000117	0	0	1	1	0	0	0	0	1	0	0	0	0	0	17	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	17	16	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0	0	0	0	0
112	BGC0000118	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0
113	BGC0000119	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	3	2	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0
114	BGC0000120	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	BGC0000121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
116	BGC0000122	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	BGC0000123	0	0	2	2	0	1	0	0	0	0	0	1	1	1	8	0	1	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	1	0	0	2	0	0	0	0	0	0	0	0	0
118	BGC0000124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0
119	BGC0000125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	13	13	12	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0
120	BGC0000126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0
121	BGC0000127	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0
