BGC	GCF	Type	ABC_membrane	ABC_tran	MFS_1	ABC2_membrane	MFS_3	ABC2_membrane_3	FtsX	MacB_PCD	OEP	MatE	MFS_2	MFS_4	TonB_dep_Rec	ACR_tran	
B16041_11	NRPS_225	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
B16041_14	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16041_16	Lant_125	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16041_20	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
B16041_22	PKS_I_324	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B16041_26	NRPS_404	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16041_27	NRPS_530	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16073_1	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16073_4	PKS_II_0	PKS	0	2	1	0	0	0	0	0	0	0	0	0	0	0	
B16073_5	NRPS_83	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
B16073_9	NRPS_420	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B16073_10	PKS_I_244	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B16073_11	NRPS_599	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B16073_15	PKS_II_25	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16073_16	NRPS_85	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16073_21	PKS_I_329	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B16073_23	Lant_74	Lant	0	1	3	0	0	0	0	0	0	0	0	0	0	0	
B16073_24	PKS_I_227	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B16073_30	PKS_I_351	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B16073_33	NRPS_469	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B16073_35	NRPS_225	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B16073_36	NRPS_570	NRPS	0	1	0	0	0	0	2	0	0	0	0	0	0	0	
B16073_39	NRPS_436	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
B16073_40	NRPS_225	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16073_42	Lant_133	Lant	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B16073_43	NRPS_432	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B16185_3	PKS_I_147	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B16185_8	Lant_7	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16185_11	PKS_II_6	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16185_13	TOMM_20	TOMM	4	6	0	0	0	0	0	0	0	0	0	0	0	0	
B16185_16	PKS_II_0	PKS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
B16185_19	PKS_I_0	PKS	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
B16185_20	Lant_66	Lant	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B16185_23	PKS_I_37	PKS	0	2	1	0	0	0	0	0	0	0	0	0	0	0	
B16185_25	sidero_43	sidero	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
B16185_26	PKS_I_337	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16185_36	TOMM_0	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16185_28	NRPS_56	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16185_35	Phos_27	Phos	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16185_34	NRPS_393	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B16210_1	sidero_0	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16210_6	NRPS_5	NRPS	0	1	1	0	0	0	1	0	0	0	0	0	0	0	
B16230_2	NRPS_620	NRPS	0	2	0	0	0	0	2	0	0	0	0	0	0	0	
B16230_3	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16230_5	Phos_0	Phos	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B16230_6	NRPS_0	NRPS	0	2	2	2	0	0	0	0	0	0	0	0	0	0	
B16230_7	NRPS_530	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16230_10	sidero_43	sidero	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
B16230_13	TOMM_20	TOMM	4	6	0	0	0	0	0	0	0	0	0	0	0	0	
B16230_16	PKS_II_6	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16230_18	NRPS_200	NRPS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B16230_19	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16238_4	NRPS_300	NRPS	0	1	0	1	0	1	0	0	0	0	0	0	0	0	
B16238_5	NRPS_457	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B16238_13	NRPS_111	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B1626_1	NRPS_376	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1626_3	Lant_31	Lant	1	2	1	0	0	0	0	0	0	0	0	0	0	0	
B1626_4	PKS_I_324	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B1626_7	NRPS_553	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B1626_29	TOMM_69	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
B1626_28	Phos_27	Phos	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B1626_30	TOMM_85	TOMM	0	1	1	0	0	0	2	2	0	0	0	0	0	0	
B1626_12	PKS_II_18	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1626_31	TOMM_36	TOMM	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
B1626_16	NRPS_225	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
B1626_17	NRPS_95	NRPS	2	5	0	0	0	0	0	0	0	0	0	0	0	0	
B1626_20	Lant_125	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1626_21	NRPS_467	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B1626_24	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1626_26	NRPS_170	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B1626_27	PKS_I_359	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B1626_32	TOMM_85	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B16314_9	NRPS_516	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16314_10	PKS_I_368	PKS	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
B16314_13	NRPS_342	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B16314_47	TOMM_43	TOMM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16314_19	TOMM_41	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16314_25	NRPS_482	NRPS	0	1	1	0	0	0	1	1	0	0	0	0	0	0	
B16314_27	NRPS_249	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B16314_28	Lant_6	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B16345_222	TOMM_43	TOMM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16345_24	PKS_II_0	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16345_62	PKS_I_368	PKS	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
B16345_26	NRPS_342	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B16345_27	NRPS_249	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B16345_66	PKS_I_25	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16345_3	TOMM_41	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16345_9	Lant_6	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B16345_29	NRPS_482	NRPS	0	1	1	0	0	0	1	1	0	0	0	0	0	0	
B16345_30	NRPS_516	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16345_33	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B16345_34	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16345_51	NRPS_80	NRPS	0	1	0	0	0	0	2	0	0	0	0	0	0	0	
B16345_16	Lant_31	Lant	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
B16367_6	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16367_8	sidero_18	sidero	0	3	6	0	0	0	0	0	0	0	0	0	0	0	
B16367_11	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
B16367_29	TOMM_69	TOMM	2	4	0	0	0	0	0	0	0	0	0	0	0	0	
B16367_18	NRPS_319	NRPS	0	2	0	0	0	1	0	0	0	0	0	0	0	0	
B16372_4	NRPS_0	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16372_8	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16372_16	sidero_15	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16372_18	TOMM_0	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B16381_38	TOMM_40	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16381_12	NRPS_185	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B16381_17	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
B16381_18	PKS_II_6	PKS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	
B16381_22	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B16381_24	NRPS_0	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B1661_2	PKS_II_56	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1661_3	NRPS_506	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1661_4	Lant_46	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1661_6	NRPS_225	NRPS	0	1	2	0	0	0	0	0	0	0	0	0	0	0	
B1661_8	PKS_I_177	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B1661_9	PKS_I_101	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1661_10	PKS_I_18	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B1661_11	PKS_I_363	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1661_20	Phos_17	Phos	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B1661_23	Lant_122	Lant	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
B1661_24	NRPS_373	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B16913_16	TOMM_0	TOMM	0	0	1	1	0	0	0	0	0	0	0	0	0	0	
B16913_3	sidero_0	sidero	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B16913_5	Lant_0	Lant	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16913_6	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16913_7	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B16913_11	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16913_13	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16913_14	NRPS_0	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16913_15	PKS_I_0	PKS	0	4	4	0	0	0	0	0	0	0	0	0	0	0	
B16917_1	PKS_I_368	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B16917_4	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16917_8	Lant_0	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B16917_10	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B16917_11	NRPS_0	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
B16917_12	NRPS_0	NRPS	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16917_14	NRPS_206	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16917_17	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B16917_18	PKS_I_0	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16917_19	Lant_0	Lant	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
B16917_21	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B16917_22	PKS_I_0	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B16917_32	TOMM_25	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B16917_24	TOMM_77	TOMM	4	6	0	2	0	0	0	0	0	0	0	0	0	0	
B16917_33	TOMM_75	TOMM	1	3	1	0	0	0	0	0	0	0	0	0	0	0	
B16917_25	NRPS_0	NRPS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
B16917_26	NRPS_0	NRPS	0	2	0	0	0	0	3	2	0	0	0	0	0	0	
B16917_27	NRPS_0	NRPS	0	2	2	4	0	0	0	0	0	0	0	0	0	0	
B16917_34	TOMM_0	TOMM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B16917_29	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B1691_1	NRPS_467	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B1691_2	PKS_I_359	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B1691_5	NRPS_553	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B1691_29	TOMM_69	TOMM	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B1691_7	PKS_II_18	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1691_30	TOMM_36	TOMM	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
B1691_10	NRPS_225	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
B1691_11	NRPS_95	NRPS	2	5	0	0	0	0	0	0	0	0	0	0	0	0	
B1691_14	Lant_125	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1691_15	NRPS_376	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1691_28	Phos_27	Phos	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B1691_19	NRPS_404	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B1691_31	TOMM_85	TOMM	0	1	1	0	0	0	2	2	0	0	0	0	0	0	
B1691_25	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1691_26	PKS_I_324	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B1691_27	Lant_31	Lant	1	1	1	0	0	0	0	0	0	0	0	0	0	0	
B1691_32	TOMM_85	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B1811_1	PKS_I_78	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1811_7	NRPS_494	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B1811_8	PKS_I_103	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1811_10	PKS_I_83	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B1811_12	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B1811_39	TOMM_42	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1811_18	NRPS_598	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B1811_23	PKS_I_83	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B1811_29	NRPS_239	NRPS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B1817_3	NRPS_225	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1817_4	sidero_43	sidero	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
B1817_9	NRPS_367	NRPS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
B1817_10	NRPS_584	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1817_13	NRPS_264	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1817_15	Lant_55	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1817_16	Lant_31	Lant	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
B1817_18	NRPS_470	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1817_21	Lant_135	Lant	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B1817_22	PKS_I_260	PKS	2	2	1	0	0	0	0	0	0	0	0	0	0	0	
B1817_24	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1817_25	NRPS_143	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B1817_34	NRPS_594	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B1817_44	Phos_9	Phos	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1817_38	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B1988_2	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
B1988_4	NRPS_207	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B1988_10	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B1988_20	NRPS_0	NRPS	4	4	0	0	0	0	0	0	0	2	0	0	0	0	
B1988_23	PKS_I_234	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B1988_25	PKS_I_165	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B2000B3000_6	sidero_0	sidero	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
B2000B3000_9	NRPS_0	NRPS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B2000B3000_13	NRPS_92	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B2000B3000_14	Lant_62	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B2000B3000_15	Lant_58	Lant	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B2000B3000_17	NRPS_569	NRPS	0	1	0	0	0	1	0	0	0	0	0	0	0	0	
B2000B3000_19	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2120_1	NRPS_192	NRPS	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
B2120_7	NRPS_590	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2120_13	PKS_I_17	PKS	0	2	0	0	0	0	4	0	0	2	0	0	0	0	
B2120_20	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B2183_13	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
B2183_15	NRPS_516	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2183_17	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B2183_30	TOMM_40	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2183_22	NRPS_0	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B2194_5	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2194_10	Lant_103	Lant	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B2194_11	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2194_12	NRPS_605	NRPS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B2194_18	NRPS_422	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2194_20	sidero_0	sidero	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B2194_21	NRPS_524	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B2194_23	PKS_II_54	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2194_24	PKS_I_0	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B2293_3	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B2293_5	NRPS_620	NRPS	0	2	0	0	0	0	2	0	0	0	0	0	0	0	
B2293_10	PKS_I_212	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2293_14	PKS_II_6	PKS	0	0	3	0	0	0	0	0	0	0	0	0	0	0	
B2293_15	Lant_0	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B2293_17	Lant_147	Lant	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B2293_23	Lant_41	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B2293_27	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	2	0	0	0	
B2293_30	PKS_I_0	PKS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B2317_7	NRPS_309	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
B2317_10	sidero_18	sidero	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
B2317_13	PKS_I_0	PKS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B2317_15	TOMM_80	TOMM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B2342_4	sidero_43	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2342_11	NRPS_394	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2342_13	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2342_14	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2342_19	NRPS_276	NRPS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
B2342_20	PKS_I_279	PKS	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
B2342_24	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
B2362_3	PKS_I_78	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2362_4	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B2362_13	NRPS_494	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B2362_15	PKS_I_83	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B2362_39	TOMM_42	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2362_21	NRPS_598	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B2362_25	PKS_I_103	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2362_27	PKS_I_83	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B2362_30	NRPS_239	NRPS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B24057_2	Lant_69	Lant	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B24057_5	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B24057_7	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B24057_9	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
B24057_11	Lant_95	Lant	0	1	0	0	0	0	1	0	0	0	0	0	0	0	
B24057_12	NRPS_388	NRPS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B24057_17	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
B24118_3	TOMM_73	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
B24119_3	TOMM_73	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
B24243_1	NRPS_217	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B24243_4	NRPS_166	NRPS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
B24243_13	NRPS_462	NRPS	2	3	0	2	0	0	0	0	0	0	0	0	0	0	
B24243_14	NRPS_529	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B24243_16	NRPS_276	NRPS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
B24243_19	PKS_I_89	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B24243_67	TOMM_82	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B24243_26	PKS_I_60	PKS	0	2	0	0	2	0	0	0	0	0	0	0	0	0	
B24243_29	PKS_I_216	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B24243_30	NRPS_0	NRPS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B24243_31	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B24243_33	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
B24243_34	Lant_0	Lant	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B24243_36	NRPS_230	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B24243_46	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B24243_47	PKS_I_113	PKS	0	4	0	0	0	0	0	0	0	0	0	0	0	0	
B24243_48	NRPS_406	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B24347_2	Lant_0	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B2445_6	NRPS_606	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
B2445_7	NRPS_530	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2445_10	NRPS_546	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2445_11	Lant_23	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B2445_16	Lant_131	Lant	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
B2445_17	NRPS_225	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
B2445_21	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
B2445_22	PKS_I_324	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
B2445_23	Lant_31	Lant	1	2	1	0	0	0	0	0	0	0	0	0	0	0	
B2445_24	sidero_15	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2445_25	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2445_34	TOMM_85	TOMM	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
B2445_35	TOMM_85	TOMM	0	1	1	0	0	0	2	2	0	0	0	0	0	0	
B2445_36	TOMM_69	TOMM	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
B2445_30	PKS_II_31	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B2445_31	NRPS_624	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B24460_2	Lant_0	Lant	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
B24461_49	TOMM_0	TOMM	0	1	0	0	1	0	0	0	0	0	0	0	0	0	
B24461_5	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
B24461_8	NRPS_0	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
